,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL,elo_winner,elo_loser,proba_elo,recentft0,recentft1,recentft2,recentft3,recentft4,recentft5,recentft6
116,4.0,Auckland,Heineken Open,2011-01-11,ATP250,Outdoor,Hard,2nd Round,3.0,Bellucci T.,Robredo T.,31.0,51.0,2.0,1.0,Completed,2.01,1.9,1516.0,1516.0,0.5,2.0,1.0,8.0,3.0,2.0,,
117,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Mayer F.,Del Potro J.M.,37.0,259.0,2.0,0.0,Completed,2.39,1.65,1531.263693206478,1516.0,0.5219520991413947,2.0,1.0,48.0,3.0,2.0,,
118,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,1st Round,3.0,Dolgopolov O.,Tomic B.,49.0,209.0,2.0,1.0,Completed,1.67,2.32,1500.0,1484.0,0.5230095872975623,2.0,1.0,64.0,3.0,2.0,,
119,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Troicki V.,Chela J.I.,30.0,38.0,2.0,0.0,Completed,1.37,3.31,1516.0,1517.4695015289756,0.497885229913797,1.0,1.0,53.0,3.0,2.0,,
120,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Gulbis E.,Andreev I.,24.0,79.0,2.0,1.0,Completed,1.61,2.49,1516.0,1500.0,0.5230095872975623,2.0,1.0,37.0,3.0,2.0,,
121,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Stakhovsky S.,Garcia-Lopez G.,50.0,33.0,2.0,0.0,Completed,2.62,1.56,1500.736306793522,1531.263693206478,0.456180267696633,1.0,1.0,87.0,3.0,2.0,,
122,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Starace P.,Kubot L.,47.0,72.0,2.0,1.0,Completed,1.68,2.34,1516.0,1500.0,0.5230095872975623,1.0,1.0,6.0,3.0,2.0,,
123,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Simon G.,Gil F.,41.0,102.0,2.0,0.0,Completed,1.25,4.46,1484.0,1500.736306793522,0.4759331307924145,2.0,1.0,88.0,3.0,2.0,,
124,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Gasquet R.,Seppi A.,29.0,53.0,2.0,1.0,Completed,1.43,3.1,1516.736306793522,1500.736306793522,0.5230095872975623,1.0,1.0,62.0,3.0,2.0,,
125,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Dolgopolov O.,Querrey S.,49.0,18.0,2.0,0.0,Completed,2.27,1.71,1515.263693206478,1500.0,0.5219520991413947,1.0,1.0,16.0,3.0,2.0,,
126,5.0,Sydney,Medibank International,2011-01-12,ATP250,Outdoor,Hard,1st Round,3.0,Simon G.,Lu Y.H.,41.0,35.0,2.0,0.0,Completed,1.52,2.68,1500.7701398146428,1500.0,0.5011083184702099,2.0,1.0,102.0,3.0,2.0,,
127,4.0,Auckland,Heineken Open,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Kohlschreiber P.,Granollers M.,34.0,42.0,2.0,1.0,Completed,1.4,3.21,1516.0,1516.0,0.5,1.0,1.0,30.0,3.0,2.0,,
128,4.0,Auckland,Heineken Open,2011-01-12,ATP250,Outdoor,Hard,Quarterfinals,3.0,Ferrer D.,Kohlschreiber P.,7.0,34.0,2.0,1.0,Completed,1.58,2.58,1500.0,1532.0,0.4540780772195163,1.0,1.0,60.0,3.0,2.0,,
129,4.0,Auckland,Heineken Open,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Isner J.,Haase R.,20.0,62.0,2.0,1.0,Completed,1.48,2.88,1500.0,1531.263693206478,0.455128972553866,2.0,1.0,122.0,3.0,2.0,,
130,4.0,Auckland,Heineken Open,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Mannarino A.,Clement A.,80.0,75.0,2.0,0.0,Completed,1.71,2.27,1500.736306793522,1502.9144190820782,0.49686548550980464,1.0,1.0,20.0,3.0,2.0,,
131,4.0,Auckland,Heineken Open,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Nalbandian D.,Petzschner P.,27.0,59.0,2.0,0.0,Completed,1.26,4.34,1515.263693206478,1500.0,0.5219520991413947,2.0,1.0,70.0,3.0,2.0,,
132,4.0,Auckland,Heineken Open,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Giraldo S.,Montanes A.,64.0,25.0,2.0,1.0,Completed,1.61,2.47,1530.5304984710244,1500.0,0.5438241765126882,3.0,1.0,49.0,3.0,2.0,,
133,4.0,Auckland,Heineken Open,2011-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Ferrer D.,Kamke T.,7.0,67.0,2.0,1.0,Completed,1.21,5.12,1517.4695015289756,1500.0,0.5251194681318031,2.0,1.0,60.0,3.0,2.0,,
134,4.0,Auckland,Heineken Open,2011-01-13,ATP250,Outdoor,Hard,Semifinals,3.0,Nalbandian D.,Almagro N.,27.0,14.0,2.0,0.0,Completed,1.33,3.71,1530.5612260339533,1516.1011523456068,0.5207977117670608,3.0,1.0,98.0,3.0,2.0,,
135,4.0,Auckland,Heineken Open,2011-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Giraldo S.,Bellucci T.,64.0,31.0,2.0,0.0,Completed,1.9,2.02,1545.1281248226185,1532.0,0.5188839039171308,2.0,1.0,105.0,3.0,2.0,,
136,4.0,Auckland,Heineken Open,2011-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Nalbandian D.,Isner J.,27.0,20.0,2.0,0.0,Completed,1.42,3.18,1545.8956992574074,1517.4358728782763,0.540865621960933,2.0,1.0,21.0,3.0,2.0,,
137,4.0,Auckland,Heineken Open,2011-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Almagro N.,Mannarino A.,14.0,80.0,2.0,1.0,Completed,1.38,3.36,1500.7666791221527,1516.8366112572082,0.47688998633443647,2.0,1.0,229.0,3.0,2.0,,
138,5.0,Sydney,Medibank International,2011-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Simon G.,Dolgopolov O.,41.0,49.0,2.0,0.0,Completed,1.7,2.32,1516.734673623596,1530.5612260339533,0.4801124892435546,1.0,1.0,2.0,3.0,2.0,,
139,5.0,Sydney,Medibank International,2011-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Gulbis E.,Stakhovsky S.,24.0,50.0,2.0,0.0,Completed,1.59,2.57,1531.263693206478,1518.13853822723,0.5188796360639731,1.0,1.0,28.0,3.0,2.0,,
140,5.0,Sydney,Medibank International,2011-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Troicki V.,Gasquet R.,30.0,29.0,2.0,0.0,Completed,1.7,2.32,1532.0676726427585,1532.0,0.5000973887602804,1.0,1.0,13.0,3.0,2.0,,
141,5.0,Sydney,Medibank International,2011-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Mayer F.,Starace P.,37.0,47.0,2.0,0.0,Completed,1.3,3.97,1546.5612260339533,1531.263693206478,0.5220007041912841,1.0,1.0,33.0,3.0,2.0,,
142,4.0,Auckland,Heineken Open,2011-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Ferrer D.,Giraldo S.,7.0,64.0,2.0,0.0,Completed,1.4,3.28,1532.6656785487578,1560.5238398972704,0.45999458053199416,1.0,1.0,1.0,3.0,2.0,,
143,5.0,Sydney,Medibank International,2011-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Troicki V.,Mayer F.,30.0,37.0,2.0,0.0,Completed,1.51,2.81,1548.0645562024295,1561.8572034998322,0.48016120561860354,1.0,1.0,24.0,3.0,2.0,,
144,5.0,Sydney,Medibank International,2011-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Simon G.,Gulbis E.,41.0,24.0,2.0,0.0,Completed,1.72,2.27,1533.3710739678024,1546.6595448524308,0.48088567273582467,1.0,1.0,22.0,3.0,2.0,,
145,5.0,Sydney,Medibank International,2011-01-15,ATP250,Outdoor,Hard,The Final,3.0,Simon G.,Troicki V.,41.0,30.0,2.0,0.0,Completed,1.77,2.2,1549.982732440256,1564.6993976226343,0.47883367367475116,1.0,1.0,73.0,3.0,2.0,,
146,4.0,Auckland,Heineken Open,2011-01-15,ATP250,Outdoor,Hard,The Final,3.0,Ferrer D.,Nalbandian D.,7.0,27.0,2.0,0.0,Completed,2.4,1.66,1549.9458519717339,1560.5879993546575,0.4846895067612692,1.0,1.0,8.0,3.0,2.0,,
147,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Mahut N.,Dabul B.,132.0,109.0,3.0,0.0,Completed,1.55,2.64,1500.0,1500.0,0.5,1.0,1.0,20.0,3.0,2.0,,
148,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Dimitrov G.,Golubev A.,105.0,38.0,3.0,0.0,Completed,1.93,1.97,1500.0,1500.0,0.5,1.0,1.0,61.0,3.0,2.0,,
149,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Wawrinka S.,Gabashvili T.,19.0,78.0,3.0,0.0,Completed,1.08,10.15,1580.0,1500.0,0.6131368201531431,1.0,1.0,64.0,3.0,2.0,,
150,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Robredo T.,Devvarman S.,52.0,108.0,3.0,0.0,Completed,1.25,4.42,1500.0,1484.0,0.5230095872975623,2.0,1.0,5.0,3.0,2.0,,
151,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Berdych T.,Crugnola M.,6.0,237.0,3.0,0.0,Completed,1.03,20.0,1532.0,1500.0,0.5459219227804837,3.0,1.0,58.0,3.0,2.0,,
152,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Almagro N.,Robert S.,14.0,124.0,3.0,1.0,Completed,1.16,6.2,1517.5061995594508,1500.0,0.5251721472665811,2.0,1.0,196.0,3.0,2.0,,
153,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Gasquet R.,Dancevic F.,33.0,267.0,3.0,0.0,Completed,1.17,5.98,1516.003116440329,1484.0,0.5459263698633788,4.0,1.0,40.0,3.0,2.0,,
154,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Simon G.,Lu Y.H.,34.0,37.0,3.0,1.0,Completed,1.11,8.26,1566.660054882664,1484.0354661910467,0.6167143378262122,2.0,1.0,65.0,3.0,2.0,,
155,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Tipsarevic J.,Zverev M.,49.0,80.0,3.0,0.0,Completed,1.18,5.61,1532.0,1484.0,0.5686413918836677,2.0,1.0,180.0,3.0,2.0,,
156,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Ljubicic I.,Luczak P.,16.0,148.0,3.0,0.0,Completed,1.41,3.19,1500.0,1484.0,0.5230095872975623,1.0,1.0,2.0,3.0,2.0,,
157,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Verdasco F.,Schuettler R.,9.0,83.0,3.0,0.0,Completed,1.16,6.1,1484.0,1484.0,0.5,1.0,1.0,13.0,3.0,2.0,,
158,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Dodig I.,Karlovic I.,81.0,73.0,3.0,2.0,Completed,2.87,1.48,1500.0,1516.0,0.4769904127024377,2.0,1.0,60.0,3.0,2.0,,
159,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Djokovic N.,Granollers M.,3.0,42.0,3.0,0.0,Completed,1.02,22.73,1500.0,1500.0,0.5,2.0,1.0,102.0,3.0,2.0,,
160,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Paire B.,Cipolla F.,145.0,248.0,3.0,0.0,Completed,2.58,1.57,1500.0,1500.0,0.5,2.0,1.0,6.0,3.0,2.0,,
161,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Andreev I.,Volandri F.,75.0,88.0,3.0,0.0,Completed,1.09,9.4,1484.736306793522,1500.0,0.4780479008586052,2.0,1.0,112.0,3.0,2.0,,
162,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Troicki V.,Tursunov D.,27.0,197.0,3.0,1.0,Completed,1.17,5.98,1548.0220751802262,1500.0,0.5686725616183013,1.0,1.0,22.0,3.0,2.0,,
163,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Montanes A.,Brown D.,26.0,89.0,3.0,2.0,Completed,1.29,4.01,1485.402373648406,1484.0,0.5020181669509237,1.0,1.0,1.0,3.0,2.0,,
164,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Haase R.,Berlocq C.,62.0,67.0,3.0,0.0,Completed,1.13,7.12,1513.8278203282016,1484.0,0.5428205333783271,2.0,1.0,62.0,3.0,2.0,,
165,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Monfils G.,De Bakker T.,12.0,47.0,3.0,2.0,Completed,1.19,5.39,1500.0,1468.0,0.5459219227804837,2.0,1.0,37.0,3.0,2.0,,
166,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Nishikori K.,Fognini F.,82.0,58.0,3.0,1.0,Completed,1.49,2.83,1516.0,1468.736306793522,0.5676014306176717,1.0,1.0,21.0,3.0,2.0,,
167,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kunitsyn I.,Przysiezny M.,99.0,84.0,3.0,1.0,Completed,2.16,1.78,1500.0,1484.0,0.5230095872975623,1.0,1.0,65.0,3.0,2.0,,
168,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Gil F.,Cuevas P.,91.0,64.0,3.0,2.0,Completed,3.39,1.37,1483.9661669788793,1484.736306793522,0.4988916815297901,1.0,1.0,49.0,3.0,2.0,,
169,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Monaco J.,Greul S.,28.0,131.0,3.0,0.0,Completed,,,1483.263693206478,1500.0,0.4759331307924145,1.0,1.0,98.0,3.0,2.0,,
170,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kubot L.,Querrey S.,72.0,18.0,3.0,2.0,Completed,3.69,1.33,1484.736306793522,1484.7024671725246,0.5000486991291343,1.0,1.0,5.0,3.0,2.0,,
171,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Roddick A.,Hajek J.,8.0,96.0,3.0,0.0,Completed,1.02,31.0,1548.0,1500.0,0.5686413918836677,1.0,1.0,196.0,3.0,2.0,,
172,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Fish M.,Hanescu V.,17.0,50.0,3.0,2.0,Completed,1.35,3.52,1500.0,1486.0953721946705,0.5199996915185834,2.0,1.0,8.0,3.0,2.0,,
173,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Mayer F.,Davydenko N.,36.0,25.0,3.0,1.0,Completed,4.5,1.25,1545.2223620796274,1548.0,0.4960027428679353,2.0,1.0,61.0,3.0,2.0,,
174,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Mannarino A.,Harrison R.,74.0,172.0,3.0,0.0,Completed,1.56,2.62,1500.0970908199101,1484.0,0.5231490145180424,1.0,1.0,21.0,3.0,2.0,,
175,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Malisse X.,Andujar P.,45.0,70.0,3.0,0.0,Completed,1.08,9.65,1529.0855809179218,1500.0,0.5417600069497193,1.0,1.0,6.0,3.0,2.0,,
176,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kohlschreiber P.,Kamke T.,35.0,65.0,3.0,2.0,Completed,1.35,3.49,1514.5304984710244,1484.8038229802178,0.5426760382458454,1.0,1.0,60.0,3.0,2.0,,
177,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Federer R.,Lacko L.,2.0,97.0,3.0,0.0,Completed,1.01,41.0,1580.0,1500.0,0.6131368201531431,1.0,1.0,49.0,3.0,2.0,,
178,6.0,Melbourne,Australian Open,2011-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Stakhovsky S.,Brands D.,43.0,102.0,3.0,0.0,Completed,1.23,4.73,1502.742686581277,1484.0,0.5269467595859437,1.0,1.0,2.0,3.0,2.0,,
179,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Sweeting R.,Gimeno-Traver D.,116.0,60.0,3.0,0.0,Completed,1.83,2.11,1500.0,1469.4695015289756,0.5438241765126882,1.0,1.0,22.0,3.0,2.0,,
180,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Murray A.,Beck K.,5.0,101.0,2.0,0.0,Retired,1.01,51.0,1500.0,1484.0,0.5230095872975623,1.0,1.0,5.0,3.0,2.0,,
181,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Marchenko I.,Ramirez-Hidalgo R.,79.0,76.0,3.0,0.0,Completed,1.19,5.42,1500.0,1484.0,0.5230095872975623,1.0,1.0,62.0,3.0,2.0,,
182,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Muller G.,Stadler S.,122.0,288.0,3.0,0.0,Completed,1.42,3.1,1500.0,1500.0,0.5,1.0,1.0,5.0,3.0,2.0,,
183,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Isner J.,Serra F.,20.0,69.0,3.0,0.0,Completed,1.25,4.46,1502.7435727810262,1484.0,0.5269480312254753,1.0,1.0,8.0,3.0,2.0,,
184,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Baghdatis M.,Zemlja G.,22.0,141.0,3.0,2.0,Completed,1.13,7.55,1516.0,1500.0,0.5230095872975623,1.0,1.0,21.0,3.0,2.0,,
185,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Berankis R.,Matosevic M.,95.0,138.0,3.0,0.0,Completed,1.34,3.56,1500.0,1484.0,0.5230095872975623,1.0,1.0,60.0,3.0,2.0,,
186,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Stepanek R.,Gremelmayr D.,66.0,120.0,3.0,0.0,Completed,1.16,6.16,1514.5304984710244,1484.0,0.5438241765126882,3.0,0.0,62.0,3.0,0.0,1.0,0.0
187,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Raonic M.,Phau B.,152.0,85.0,3.0,0.0,Completed,1.56,2.6,1500.0,1516.0,0.4769904127024377,,,,,,,
188,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Del Potro J.M.,Sela D.,236.0,92.0,3.0,0.0,Completed,1.43,3.1,1500.7024671725246,1484.0,0.5240182826795777,6.0,0.0,28.0,3.0,0.0,1.0,0.0
189,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Seppi A.,Clement A.,51.0,113.0,3.0,2.0,Completed,1.44,3.03,1485.4726135870442,1486.814114618392,0.49806943442078844,5.0,0.0,64.0,3.0,0.0,1.0,0.0
190,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Tsonga J.W.,Petzschner P.,13.0,57.0,3.0,2.0,Completed,1.14,6.73,1532.0,1484.7024671725246,0.5676492389062342,,,,,,,
191,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Nalbandian D.,Hewitt L.,21.0,54.0,3.0,2.0,Completed,1.74,2.22,1544.0980635710182,1500.0,0.5631236085734522,5.0,0.0,61.0,3.0,0.0,1.0,0.0
192,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Becker B.,Gulbis E.,55.0,23.0,3.0,0.0,Completed,2.99,1.45,1483.263693206478,1530.0478863799772,0.4330761373050735,7.0,0.0,48.0,3.0,0.0,1.0,0.0
193,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Giraldo S.,Machado R.,59.0,90.0,3.0,1.0,Completed,1.11,8.1,1543.2436664742943,1484.0,0.5844416618589457,6.0,0.0,112.0,3.0,0.0,1.0,0.0
194,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Llodra M.,Chela J.I.,24.0,39.0,3.0,1.0,Completed,2.1,1.81,1500.0,1501.4018288862171,0.4979826170121182,5.0,0.0,73.0,3.0,1.0,1.0,0.0
195,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Riba P.,Ball C.,71.0,158.0,3.0,2.0,Completed,2.45,1.63,1468.0,1500.0,0.4540780772195163,,,,,,,
196,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Ferrer D.,Nieminen J.,7.0,40.0,3.0,1.0,Completed,1.16,6.09,1566.4357877553732,1483.263693206478,0.6174590543696461,,,,,,,
197,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Russell M.,Ebden M.,100.0,185.0,3.0,1.0,Completed,1.88,2.03,1484.0,1499.263693206478,0.4780479008586052,,,,,,,
198,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Schwank E.,Mayer L.,86.0,36.0,3.0,0.0,Completed,1.88,2.03,1484.0,1500.0,0.4769904127024377,,,,,,,
199,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Tomic B.,Chardy J.,199.0,44.0,3.0,0.0,Completed,1.91,2.01,1468.736306793522,1468.0,0.5010596290677872,,,,,,,
200,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Youzhny M.,Ilhan M.,10.0,87.0,3.0,0.0,Completed,1.1,8.7,1500.0,1484.0,0.5230095872975623,6.0,0.0,6.0,3.0,0.0,1.0,0.0
201,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Garcia-Lopez G.,Berrer M.,32.0,61.0,3.0,1.0,Completed,1.38,3.35,1513.86146177277,1500.0,0.5199376696866417,5.0,0.0,22.0,3.0,0.0,1.0,0.0
202,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Lopez F.,Falla A.,31.0,103.0,3.0,0.0,Completed,1.53,2.68,1484.0,1500.0,0.4769904127024377,6.0,0.0,24.0,3.0,0.0,1.0,0.0
203,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Soderling R.,Starace P.,4.0,48.0,3.0,0.0,Completed,1.02,26.0,1580.0,1515.967715740599,0.5911205148135554,2.0,0.0,8.0,3.0,1.0,1.0,0.0
204,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Bellucci T.,Mello R.,30.0,77.0,3.0,2.0,Completed,1.33,3.64,1516.604284925348,1500.0,0.5238773111992321,4.0,0.0,61.0,3.0,1.0,1.0,0.0
205,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Nadal R.,Daniel M.,1.0,93.0,1.0,0.0,Retired,1.01,71.0,1532.0,1484.0,0.5686413918836677,7.0,0.0,321.0,3.0,0.0,1.0,0.0
206,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Hernych J.,Istomin D.,241.0,41.0,3.0,1.0,Completed,2.73,1.52,1500.0,1483.263693206478,0.5240668692075855,6.0,0.0,102.0,3.0,1.0,1.0,0.0
207,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Cilic M.,Young D.,15.0,129.0,3.0,0.0,Completed,1.28,4.16,1484.0,1500.0,0.4769904127024377,4.0,0.0,5.0,3.0,0.0,1.0,0.0
208,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Melzer J.,Millot V.,11.0,160.0,3.0,0.0,Completed,1.07,11.25,1500.0,1500.0,0.5,,,,,,,
209,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Kavcic B.,Anderson K.,98.0,56.0,3.0,1.0,Completed,3.39,1.38,1516.0,1513.8034754597227,0.5031610108002159,,,,,,,
210,6.0,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Dolgopolov O.,Kukushkin M.,46.0,63.0,3.0,0.0,Completed,1.49,2.82,1513.924825689747,1484.0,0.5429591081029939,7.0,0.0,34.0,3.0,0.0,1.0,0.0
211,6.0,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Djokovic N.,Dodig I.,3.0,81.0,3.0,1.0,Completed,1.01,41.0,1516.0,1516.736306793522,0.49894037093221266,5.0,0.0,196.0,3.0,0.0,1.0,0.0
212,6.0,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Federer R.,Simon G.,2.0,34.0,3.0,2.0,Completed,1.05,14.0,1592.3796217550994,1578.9251960722254,0.519352802013663,4.0,0.0,21.0,3.0,1.0,1.0,0.0
213,6.0,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Monfils G.,Gil F.,12.0,91.0,3.0,1.0,Completed,1.08,9.65,1514.5304984710244,1500.001633169926,0.5208965387544567,,,,,,,
214,6.0,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Wawrinka S.,Dimitrov G.,19.0,105.0,3.0,0.0,Completed,1.3,3.93,1592.3796217550994,1516.0,0.6081819316420313,5.0,0.0,13.0,3.0,0.0,1.0,0.0
215,6.0,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Troicki V.,Mahut N.,27.0,132.0,3.0,1.0,Completed,1.16,6.23,1561.8245532084406,1516.0,0.5655670731211954,,,,,,,
216,6.0,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Malisse X.,Montanes A.,45.0,26.0,3.0,0.0,Completed,1.52,2.73,1543.7492606955307,1501.3377923059763,0.5607336427413503,,,,,,,
